"SubjectID" "Activity" "Domain" "Device" "AccelerationComponent" "Stat" "Axis" "Jerk" "Magnitude" "meanVal" "n"
10 "WALKING" "Time" "Accelerometer" "Gravity" "std" "Y" NA NA -0.95452407255102 294
10 "WALKING" "Time" "Accelerometer" "Gravity" "std" "Z" NA NA -0.938706428064626 294
10 "WALKING" "Time" "Accelerometer" "Gravity" "std" NA NA "Magnitude" -0.545348810631551 294
10 "WALKING" "Time" "Gyroscope" "Body" "mean" "X" "Jerk" NA -0.108150829882313 294
10 "WALKING" "Time" "Gyroscope" "Body" "mean" "X" NA NA -0.0185023695936054 294
10 "WALKING" "Time" "Gyroscope" "Body" "mean" "Y" "Jerk" NA -0.0424219983671769 294
10 "WALKING" "Time" "Gyroscope" "Body" "mean" "Y" NA NA -0.0846403674590918 294
10 "WALKING" "Time" "Gyroscope" "Body" "mean" "Z" "Jerk" NA -0.0555521277515646 294
10 "WALKING" "Time" "Gyroscope" "Body" "mean" "Z" NA NA 0.0910265011879252 294
10 "WALKING" "Time" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.734465805340136 294
10 "WALKING" "Time" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.521819802352381 294
10 "WALKING" "Time" "Gyroscope" "Body" "std" "X" "Jerk" NA -0.703243499727891 294
10 "WALKING" "Time" "Gyroscope" "Body" "std" "X" NA NA -0.67390558227449 294
10 "WALKING" "Time" "Gyroscope" "Body" "std" "Y" "Jerk" NA -0.768641779047619 294
10 "WALKING" "Time" "Gyroscope" "Body" "std" "Y" NA NA -0.591333155194558 294
10 "WALKING" "Time" "Gyroscope" "Body" "std" "Z" "Jerk" NA -0.686800252738095 294
10 "WALKING" "Time" "Gyroscope" "Body" "std" "Z" NA NA -0.598142328621088 294
10 "WALKING" "Time" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.768821828979592 294
10 "WALKING" "Time" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.624408369413333 294
11 "SITTING" "Frequency" "Accelerometer" "Body" "mean" "X" "Jerk" NA -0.676672987166456 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "mean" "X" NA NA -0.619524028324684 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "mean" "Y" "Jerk" NA -0.632374688606013 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "mean" "Y" NA NA -0.531455265662532 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.825559590221519 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "mean" "Z" NA NA -0.750026145791139 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.656133473274684 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.611528074359177 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.672195644346519 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "std" "X" NA NA -0.579491754749367 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.609444998247785 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "std" "Y" NA NA -0.502570240243354 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.858259630601266 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "std" "Z" NA NA -0.652095671108544 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.676925075857595 316
11 "SITTING" "Frequency" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.674470159009494 316
11 "SITTING" "Frequency" "Gyroscope" "Body" "mean" "X" NA NA -0.709949332117089 316
11 "SITTING" "Frequency" "Gyroscope" "Body" "mean" "Y" NA NA -0.776852868955696 316
11 "SITTING" "Frequency" "Gyroscope" "Body" "mean" "Z" NA NA -0.708842979272152 316
11 "SITTING" "Frequency" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.864827011392405 316
11 "SITTING" "Frequency" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.757585939588608 316
11 "SITTING" "Frequency" "Gyroscope" "Body" "std" "X" NA NA -0.751758277167721 316
11 "SITTING" "Frequency" "Gyroscope" "Body" "std" "Y" NA NA -0.670892713066772 316
11 "SITTING" "Frequency" "Gyroscope" "Body" "std" "Z" NA NA -0.75596062835443 316
11 "SITTING" "Frequency" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.879254016740506 316
11 "SITTING" "Frequency" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.711267219682278 316
11 "SITTING" "Time" "Accelerometer" "Body" "mean" "X" "Jerk" NA 0.0830134540658228 316
11 "SITTING" "Time" "Accelerometer" "Body" "mean" "X" NA NA 0.27658531139557 316
11 "SITTING" "Time" "Accelerometer" "Body" "mean" "Y" "Jerk" NA 0.0078044254343038 316
11 "SITTING" "Time" "Accelerometer" "Body" "mean" "Y" NA NA -0.0191272531933228 316
11 "SITTING" "Time" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.00657424975259494 316
11 "SITTING" "Time" "Accelerometer" "Body" "mean" "Z" NA NA -0.108941761642405 316
11 "SITTING" "Time" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.679819504547468 316
11 "SITTING" "Time" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.542825032813608 316
11 "SITTING" "Time" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.659323083055063 316
11 "SITTING" "Time" "Accelerometer" "Body" "std" "X" NA NA -0.58947649779557 316
11 "SITTING" "Time" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.608784226719937 316
11 "SITTING" "Time" "Accelerometer" "Body" "std" "Y" NA NA -0.490379346996835 316
11 "SITTING" "Time" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.842511816044304 316
11 "SITTING" "Time" "Accelerometer" "Body" "std" "Z" NA NA -0.665324314227848 316
11 "SITTING" "Time" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.664241760370253 316
11 "SITTING" "Time" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.612882270912658 316
11 "SITTING" "Time" "Accelerometer" "Gravity" "mean" "X" NA NA 0.730526184936709 316
11 "SITTING" "Time" "Accelerometer" "Gravity" "mean" "Y" NA NA 0.0527387028613924 316
11 "SITTING" "Time" "Accelerometer" "Gravity" "mean" "Z" NA NA 0.140209861246835 316
11 "SITTING" "Time" "Accelerometer" "Gravity" "mean" NA NA "Magnitude" -0.542825032813608 316
11 "SITTING" "Time" "Accelerometer" "Gravity" "std" "X" NA NA -0.975394457689873 316
11 "SITTING" "Time" "Accelerometer" "Gravity" "std" "Y" NA NA -0.957138770727848 316
11 "SITTING" "Time" "Accelerometer" "Gravity" "std" "Z" NA NA -0.956812000411392 316
11 "SITTING" "Time" "Accelerometer" "Gravity" "std" NA NA "Magnitude" -0.612882270912658 316
11 "SITTING" "Time" "Gyroscope" "Body" "mean" "X" "Jerk" NA -0.0805473309873418 316
11 "SITTING" "Time" "Gyroscope" "Body" "mean" "X" NA NA -0.0547328440272468 316
11 "SITTING" "Time" "Gyroscope" "Body" "mean" "Y" "Jerk" NA -0.0493914065474684 316
11 "SITTING" "Time" "Gyroscope" "Body" "mean" "Y" NA NA -0.0582275770813291 316
11 "SITTING" "Time" "Gyroscope" "Body" "mean" "Z" "Jerk" NA -0.0480140167267405 316
11 "SITTING" "Time" "Gyroscope" "Body" "mean" "Z" NA NA 0.087284109682356 316
11 "SITTING" "Time" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.826829028481013 316
11 "SITTING" "Time" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.628367851066456 316
11 "SITTING" "Time" "Gyroscope" "Body" "std" "X" "Jerk" NA -0.781738140601266 316
11 "SITTING" "Time" "Gyroscope" "Body" "std" "X" NA NA -0.739922126628797 316
11 "SITTING" "Time" "Gyroscope" "Body" "std" "Y" "Jerk" NA -0.868377254082279 316
11 "SITTING" "Time" "Gyroscope" "Body" "std" "Y" NA NA -0.703501766487342 316
11 "SITTING" "Time" "Gyroscope" "Body" "std" "Z" "Jerk" NA -0.795490882468354 316
11 "SITTING" "Time" "Gyroscope" "Body" "std" "Z" NA NA -0.725016008797468 316
11 "SITTING" "Time" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.866905012626582 316
11 "SITTING" "Time" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.696771378957911 316
12 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "X" "Jerk" NA -0.599109317756219 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "X" NA NA -0.578920210879375 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "Y" "Jerk" NA -0.591296422972219 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "Y" NA NA -0.523287078731563 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.7754265825625 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "Z" NA NA -0.7266403145 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.564239194378438 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.55928367746625 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.602960063359688 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "std" "X" NA NA -0.586922577889687 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.579168053712969 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "std" "Y" NA NA -0.553076639139062 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.80858300040625 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "std" "Z" NA NA -0.709983235125 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.571614888155312 320
12 "WALKING" "Frequency" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.65053328158 320
12 "WALKING" "Frequency" "Gyroscope" "Body" "mean" "X" NA NA -0.661246826087188 320
12 "WALKING" "Frequency" "Gyroscope" "Body" "mean" "Y" NA NA -0.74479814778125 320
12 "WALKING" "Frequency" "Gyroscope" "Body" "mean" "Z" NA NA -0.657369914584375 320
12 "WALKING" "Frequency" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.78990285099375 320
12 "WALKING" "Frequency" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.717311676745625 320
12 "WALKING" "Frequency" "Gyroscope" "Body" "std" "X" NA NA -0.750393858303125 320
12 "WALKING" "Frequency" "Gyroscope" "Body" "std" "Y" NA NA -0.7334567315 320
12 "WALKING" "Frequency" "Gyroscope" "Body" "std" "Z" NA NA -0.70823315425 320
12 "WALKING" "Frequency" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.7973614576875 320
12 "WALKING" "Frequency" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.719438065809375 320
12 "WALKING" "Time" "Accelerometer" "Body" "mean" "X" "Jerk" NA 0.070430311315625 320
12 "WALKING" "Time" "Accelerometer" "Body" "mean" "X" NA NA 0.27360872421875 320
12 "WALKING" "Time" "Accelerometer" "Body" "mean" "Y" "Jerk" NA 0.0053115377979375 320
12 "WALKING" "Time" "Accelerometer" "Body" "mean" "Y" NA NA -0.018337204411489 320
12 "WALKING" "Time" "Accelerometer" "Body" "mean" "Z" "Jerk" NA 0.0003081123684 320
12 "WALKING" "Time" "Accelerometer" "Body" "mean" "Z" NA NA -0.106649116775 320
12 "WALKING" "Time" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.6300504918575 320
12 "WALKING" "Time" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.559586545675313 320
12 "WALKING" "Time" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.582418267596875 320
12 "WALKING" "Time" "Accelerometer" "Body" "std" "X" NA NA -0.583962207065 320
12 "WALKING" "Time" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.571359817082031 320
12 "WALKING" "Time" "Accelerometer" "Body" "std" "Y" NA NA -0.522040023435 320
12 "WALKING" "Time" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.79262193625 320
12 "WALKING" "Time" "Accelerometer" "Body" "std" "Z" NA NA -0.699293531365625 320
12 "WALKING" "Time" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.566365683597188 320
12 "WALKING" "Time" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.5743864944925 320
12 "WALKING" "Time" "Accelerometer" "Gravity" "mean" "X" NA NA 0.69922245131875 320
12 "WALKING" "Time" "Accelerometer" "Gravity" "mean" "Y" NA NA 0.029976775735 320
12 "WALKING" "Time" "Accelerometer" "Gravity" "mean" "Z" NA NA 0.0330295544910625 320
12 "WALKING" "Time" "Accelerometer" "Gravity" "mean" NA NA "Magnitude" -0.559586545675313 320
12 "WALKING" "Time" "Accelerometer" "Gravity" "std" "X" NA NA -0.96738343446875 320
12 "WALKING" "Time" "Accelerometer" "Gravity" "std" "Y" NA NA -0.9605729084375 320
12 "WALKING" "Time" "Accelerometer" "Gravity" "std" "Z" NA NA -0.9468085636875 320
12 "WALKING" "Time" "Accelerometer" "Gravity" "std" NA NA "Magnitude" -0.5743864944925 320
12 "WALKING" "Time" "Gyroscope" "Body" "mean" "X" "Jerk" NA -0.0731134377315625 320
12 "WALKING" "Time" "Gyroscope" "Body" "mean" "X" NA NA -0.0628663472537188 320
12 "WALKING" "Time" "Gyroscope" "Body" "mean" "Y" "Jerk" NA -0.043678823491875 320
12 "WALKING" "Time" "Gyroscope" "Body" "mean" "Y" NA NA -0.0592027333975 320
12 "WALKING" "Time" "Gyroscope" "Body" "mean" "Z" "Jerk" NA -0.0574585039485312 320
12 "WALKING" "Time" "Gyroscope" "Body" "mean" "Z" NA NA 0.0960742146838125 320
12 "WALKING" "Time" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.77729447821875 320
12 "WALKING" "Time" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.63166805889875 320
12 "WALKING" "Time" "Gyroscope" "Body" "std" "X" "Jerk" NA -0.709726149496875 320
12 "WALKING" "Time" "Gyroscope" "Body" "std" "X" NA NA -0.727881704983125 320
12 "WALKING" "Time" "Gyroscope" "Body" "std" "Y" "Jerk" NA -0.8112325993125 320
12 "WALKING" "Time" "Gyroscope" "Body" "std" "Y" NA NA -0.73506282621875 320
12 "WALKING" "Time" "Gyroscope" "Body" "std" "Z" "Jerk" NA -0.749351860259375 320
12 "WALKING" "Time" "Gyroscope" "Body" "std" "Z" NA NA -0.671057678528125 320
12 "WALKING" "Time" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.7863865328125 320
12 "WALKING" "Time" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.68485805678325 320
13 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "X" "Jerk" NA -0.722932607556716 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "X" NA NA -0.69574524778607 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "Y" "Jerk" NA -0.693516914701493 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "Y" NA NA -0.60075739602408 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.711999947524378 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "Z" NA NA -0.62073053910597 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.668685326051741 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.647360093049254 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.712892402850746 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "std" "X" NA NA -0.681675390293532 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.66893984600403 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "std" "Y" NA NA -0.58368124280796 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.737149575771144 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "std" "Z" NA NA -0.572491137735075 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.682496575521194 201
13 "WALKING" "Frequency" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.706758161343284 201
13 "WALKING" "Frequency" "Gyroscope" "Body" "mean" "X" NA NA -0.736828557064677 201
13 "WALKING" "Frequency" "Gyroscope" "Body" "mean" "Y" NA NA -0.625975048920896 201
13 "WALKING" "Frequency" "Gyroscope" "Body" "mean" "Z" NA NA -0.688682979646766 201
13 "WALKING" "Frequency" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.692302573566667 201
13 "WALKING" "Frequency" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.667463924885572 201
13 "WALKING" "Frequency" "Gyroscope" "Body" "std" "X" NA NA -0.787260144975124 201
13 "WALKING" "Frequency" "Gyroscope" "Body" "std" "Y" NA NA -0.656132589965672 201
13 "WALKING" "Frequency" "Gyroscope" "Body" "std" "Z" NA NA -0.711815998059702 201
13 "WALKING" "Frequency" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.723677100534826 201
13 "WALKING" "Frequency" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.728456241741294 201
13 "WALKING" "Time" "Accelerometer" "Body" "mean" "X" "Jerk" NA 0.0814934388044776 201
13 "WALKING" "Time" "Accelerometer" "Body" "mean" "X" NA NA 0.27456972840796 201
13 "WALKING" "Time" "Accelerometer" "Body" "mean" "Y" "Jerk" NA 0.00147366212280099 201
13 "WALKING" "Time" "Accelerometer" "Body" "mean" "Y" NA NA -0.0183337873806468 201
13 "WALKING" "Time" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.0192572187473682 201
13 "WALKING" "Time" "Accelerometer" "Body" "mean" "Z" NA NA -0.108167276572637 201
13 "WALKING" "Time" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.685342743343284 201
13 "WALKING" "Time" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.604692369727861 201
13 "WALKING" "Time" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.70494031299005 201
13 "WALKING" "Time" "Accelerometer" "Body" "std" "X" NA NA -0.685015769826368 201
13 "WALKING" "Time" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.671071052075522 201
13 "WALKING" "Time" "Accelerometer" "Body" "std" "Y" NA NA -0.570516379262438 201
13 "WALKING" "Time" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.725278078975124 201
13 "WALKING" "Time" "Accelerometer" "Body" "std" "Z" NA NA -0.566126913374129 201
13 "WALKING" "Time" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.673907540048756 201
13 "WALKING" "Time" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.649879523726368 201
13 "WALKING" "Time" "Accelerometer" "Gravity" "mean" "X" NA NA 0.740673476960199 201
13 "WALKING" "Time" "Accelerometer" "Gravity" "mean" "Y" NA NA -0.106657735422886 201
13 "WALKING" "Time" "Accelerometer" "Gravity" "mean" "Z" NA NA 0.0149105014577114 201
13 "WALKING" "Time" "Accelerometer" "Gravity" "mean" NA NA "Magnitude" -0.604692369727861 201
13 "WALKING" "Time" "Accelerometer" "Gravity" "std" "X" NA NA -0.966599756965174 201
13 "WALKING" "Time" "Accelerometer" "Gravity" "std" "Y" NA NA -0.954139544527363 201
13 "WALKING" "Time" "Accelerometer" "Gravity" "std" "Z" NA NA -0.931027952238806 201
13 "WALKING" "Time" "Accelerometer" "Gravity" "std" NA NA "Magnitude" -0.649879523726368 201
13 "WALKING" "Time" "Gyroscope" "Body" "mean" "X" "Jerk" NA -0.0894616084467662 201
13 "WALKING" "Time" "Gyroscope" "Body" "mean" "X" NA NA -0.0505002185575124 201
13 "WALKING" "Time" "Gyroscope" "Body" "mean" "Y" "Jerk" NA -0.0438266734373134 201
13 "WALKING" "Time" "Gyroscope" "Body" "mean" "Y" NA NA -0.0695801036455721 201
13 "WALKING" "Time" "Gyroscope" "Body" "mean" "Z" "Jerk" NA -0.0584367238691542 201
13 "WALKING" "Time" "Gyroscope" "Body" "mean" "Z" NA NA 0.11224704484791 201
13 "WALKING" "Time" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.726531313462687 201
13 "WALKING" "Time" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.622856960360199 201
13 "WALKING" "Time" "Gyroscope" "Body" "std" "X" "Jerk" NA -0.789537639900498 201
13 "WALKING" "Time" "Gyroscope" "Body" "std" "X" NA NA -0.773903734527363 201
13 "WALKING" "Time" "Gyroscope" "Body" "std" "Y" "Jerk" NA -0.677463150542289 201
13 "WALKING" "Time" "Gyroscope" "Body" "std" "Y" NA NA -0.641849236631841 201
13 "WALKING" "Time" "Gyroscope" "Body" "std" "Z" "Jerk" NA -0.799175403681592 201
13 "WALKING" "Time" "Gyroscope" "Body" "std" "Z" NA NA -0.683503760268657 201
13 "WALKING" "Time" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.696233146947761 201
13 "WALKING" "Time" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.666735106552239 201
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "X" "Jerk" NA -0.55982076827381 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "X" NA NA -0.548005258984921 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Y" "Jerk" NA -0.459487621861905 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Y" NA NA -0.322313774246032 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.708968145839683 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Z" NA NA -0.644102525753968 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.509363582493651 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.498310419119048 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.54864970950169 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" "X" NA NA -0.523175495801587 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.391742519379365 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Y" NA NA -0.269406255292857 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.757065338968254 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Z" NA NA -0.641383698960317 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.512713238301984 126
13 "WALKING_UPSTAIRS" "Frequency" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.599280780396825 126
13 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "X" NA NA -0.533916919283333 126
13 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "Y" NA NA -0.680936401746032 126
13 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "Z" NA NA -0.511657239412698 126
13 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.743563179047619 126
13 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.627916082047619 126
13 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "std" "X" NA NA -0.650745026031746 126
13 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "std" "Y" NA NA -0.641835342539683 126
13 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "std" "Z" NA NA -0.644232062301587 126
13 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.748348646428571 126
13 "WALKING_UPSTAIRS" "Frequency" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.633623437833333 126
13 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "mean" "X" "Jerk" NA 0.0761624684928175 126
13 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "mean" "X" NA NA 0.278011397674603 126
13 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "mean" "Y" "Jerk" NA 0.00771769445 126
13 "WALKING_UPSTAIRS" "Time" "Accelerometer" "Body" "mean" "Y" NA NA -0.0165604410159524 126
